ID_register,ID_sp,Group,order,family,genus,binomial,body_mass,body_length,tail_length,forearm,age,sex,reproductive_stage,status,longitude,latitude,year,collector_name
6911,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,16,NA,NA,42.4,adult,male,NA,alive,-47.729696,-21.555646,2013,Renata de Lara Muylaert
6912,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,18,NA,NA,41.55,adult,male,NA,alive,-47.729696,-21.555646,2013,Renata de Lara Muylaert
6913,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,15,NA,NA,39.8,adult,female,NA,alive,-48.114176,-22.30363,2012,Renata de Lara Muylaert
6914,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,17,NA,NA,42.73,adult,female,NA,alive,-47.51944,-20.735359,2013,Renata de Lara Muylaert
6915,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,15,NA,NA,41.3,juvenile,male,NA,alive,-47.414184,-21.842748,2013,Renata de Lara Muylaert
6916,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,16,NA,NA,41.5,adult,male,NA,alive,-47.647415,-22.147714,2013,Renata de Lara Muylaert
6917,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,16,NA,NA,40.2,adult,male,NA,alive,-47.414184,-21.842748,2012,Renata de Lara Muylaert
6918,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,16,NA,NA,41.2,NA,male,NA,alive,-47.873203,-21.957982,2013,Renata de Lara Muylaert
6919,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,22,NA,NA,36.9,adult,female,NA,alive,-47.800573,-21.609099,2012,Renata de Lara Muylaert
6920,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,15,NA,NA,39.1,juvenile,female,NA,alive,-47.873203,-21.957982,2013,Renata de Lara Muylaert
6921,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,15,NA,NA,39.6,adult,female,NA,alive,-47.873203,-21.957982,2013,Renata de Lara Muylaert
6922,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,13,NA,NA,39,adult,female,NA,alive,-48.212711,-22.259125,2013,Renata de Lara Muylaert
6923,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,13,NA,NA,32.23,adult,female,NA,alive,-47.729696,-21.555646,2012,Renata de Lara Muylaert
6924,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,6,NA,NA,39.5,juvenile,male,NA,alive,-47.800573,-21.609099,2012,Renata de Lara Muylaert
6925,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,15,NA,NA,44.2,adult,male,NA,alive,-47.414184,-21.842748,2013,Renata de Lara Muylaert
6926,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,14,NA,NA,40.6,adult,male,NA,alive,-47.414184,-21.842748,2013,Renata de Lara Muylaert
6927,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,14,NA,NA,42.5,adult,male,NA,alive,-47.414184,-21.842748,2013,Renata de Lara Muylaert
6928,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,15,NA,NA,40.1,adult,female,NA,alive,-47.414184,-21.842748,2013,Renata de Lara Muylaert
6929,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,15,NA,NA,40.5,adult,male,NA,alive,-47.441517,-22.050331,2013,Renata de Lara Muylaert
6930,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,16,NA,NA,42.8,adult,female,pregnant,alive,-47.873203,-21.957982,2013,Renata de Lara Muylaert
6931,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,10,NA,NA,43.2,adult,female,NA,alive,-47.800573,-21.609099,2012,Renata de Lara Muylaert
6932,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,NA,NA,NA,42.4,adult,male,NA,alive,-47.729696,-21.555646,2013,Renata de Lara Muylaert
6933,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,16,NA,NA,40.95,adult,male,NA,alive,-47.729696,-21.555646,2013,Renata de Lara Muylaert
6934,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,17,NA,NA,42.3,adult,male,NA,alive,-47.873203,-21.957982,2013,Renata de Lara Muylaert
6935,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,NA,NA,NA,39,adult,male,NA,alive,-48.212711,-22.259125,2013,Renata de Lara Muylaert
6936,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,16,NA,NA,40.9,adult,male,NA,alive,-48.212711,-22.259125,2013,Renata de Lara Muylaert
6937,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,17,NA,NA,40.3,adult,male,NA,alive,-47.800573,-21.609099,2012,Renata de Lara Muylaert
6938,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,17,NA,NA,41.4,adult,female,NA,alive,-48.212711,-22.259125,2013,Renata de Lara Muylaert
6939,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,18,NA,NA,28.4,adult,male,NA,alive,-47.800573,-21.609099,2012,Renata de Lara Muylaert
6940,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,18,NA,NA,42,adult,female,NA,alive,-48.212711,-22.259125,2013,Renata de Lara Muylaert
6941,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,12,NA,NA,41,adult,male,NA,alive,-47.729696,-21.555646,2013,Renata de Lara Muylaert
6942,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,15,NA,NA,41.1,adult,female,NA,alive,-48.212711,-22.259125,2013,Renata de Lara Muylaert
6943,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,16,NA,NA,NA,NA,NA,NA,alive,-47.729696,-21.555646,2013,Renata de Lara Muylaert
6944,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,15,NA,NA,43,adult,female,NA,alive,-48.212711,-22.259125,2013,Renata de Lara Muylaert
6945,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,15,NA,NA,39.2,adult,male,NA,alive,-47.800573,-21.609099,2013,Renata de Lara Muylaert
6946,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,NA,NA,NA,39.3,adult,male,NA,alive,-48.212711,-22.259125,2013,Renata de Lara Muylaert
6947,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,17,NA,NA,40.8,adult,female,NA,alive,-47.873203,-21.957982,2013,Renata de Lara Muylaert
6948,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,16,NA,NA,41.5,adult,female,pregnant,alive,-47.800573,-21.609099,2012,Renata de Lara Muylaert
6949,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,NA,NA,NA,43.1,adult,female,NA,alive,-48.212711,-22.259125,2013,Renata de Lara Muylaert
6950,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,19,NA,NA,NA,adult,male,NA,alive,-47.800573,-21.609099,2012,Renata de Lara Muylaert
6951,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,NA,NA,NA,42.7,adult,male,NA,alive,-48.212711,-22.259125,2013,Renata de Lara Muylaert
6952,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,15,NA,NA,40.7,adult,female,NA,alive,-47.441517,-22.050331,2013,Renata de Lara Muylaert
6953,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,16,NA,NA,35.4,adult,female,NA,alive,-48.114176,-22.30363,2012,Renata de Lara Muylaert
6954,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,15,NA,NA,37.5,adult,male,NA,alive,-47.800573,-21.609099,2012,Renata de Lara Muylaert
6955,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,17,NA,NA,40.5,adult,female,NA,alive,-47.729696,-21.555646,2013,Renata de Lara Muylaert
6956,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,16,NA,NA,41.04,adult,male,NA,alive,-47.729696,-21.555646,2013,Renata de Lara Muylaert
6957,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,NA,NA,NA,44.7,adult,female,NA,alive,-47.800573,-21.609099,2013,Renata de Lara Muylaert
6958,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,18,NA,NA,41.8,adult,female,NA,alive,-47.414184,-21.842748,2012,Renata de Lara Muylaert
6959,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,15,NA,NA,41.1,NA,NA,NA,alive,-48.212711,-22.259125,2013,Renata de Lara Muylaert
6960,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,15,NA,NA,39.6,adult,male,NA,alive,-48.212711,-22.259125,2013,Renata de Lara Muylaert
6961,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,15,NA,NA,37.1,adult,male,NA,alive,-47.873203,-21.957982,2013,Renata de Lara Muylaert
6962,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,NA,NA,NA,39.5,adult,male,NA,alive,-48.212711,-22.259125,2013,Renata de Lara Muylaert
6963,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,17,NA,NA,40.4,adult,male,NA,alive,-48.212711,-22.259125,2013,Renata de Lara Muylaert
6964,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,16,NA,NA,42.3,adult,female,NA,alive,-48.212711,-22.259125,2013,Renata de Lara Muylaert
6965,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,10,NA,NA,39.66,adult,male,NA,alive,-47.729696,-21.555646,2013,Renata de Lara Muylaert
6966,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,16,NA,NA,43.72,juvenile,male,NA,alive,-47.51944,-20.735359,2013,Renata de Lara Muylaert
6967,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,20,NA,NA,41.7,adult,male,NA,alive,-47.832763,-21.526523,2013,Renata de Lara Muylaert
6968,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,14,NA,NA,40.3,adult,male,NA,alive,-47.873203,-21.957982,2013,Renata de Lara Muylaert
6969,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,14,NA,NA,40.5,juvenile,female,NA,alive,-47.729696,-21.555646,2013,Renata de Lara Muylaert
6970,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,15,NA,NA,41.4,adult,female,NA,alive,-47.863674,-22.170899,2013,Renata de Lara Muylaert
6971,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,NA,NA,NA,35.4,adult,male,NA,alive,-48.212711,-22.259125,2013,Renata de Lara Muylaert
6972,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,8,NA,NA,39.9,adult,male,NA,alive,-47.873203,-21.957982,2013,Renata de Lara Muylaert
6973,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,15,NA,NA,42.3,adult,female,NA,alive,-47.729696,-21.555646,2013,Renata de Lara Muylaert
6974,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,7,NA,NA,43.1,adult,female,NA,alive,-47.729696,-21.555646,2013,Renata de Lara Muylaert
6975,26,Bats,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,17,NA,NA,42.98,juvenile,female,NA,alive,-47.414184,-21.842748,2012,Renata de Lara Muylaert
